title,link,publication_year,mentions_bh,mentions_bonferroni,mentions_by
miR-155 exerts posttranscriptional control of autoimmune regulator (Aire) and tissue-restricted antigen genes in medullary thymic epithelial cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08631-4,2022,True,False,False
Time-series transcriptomic screening of factors contributing to the cross-tolerance to UV radiation and anhydrobiosis in tardigrades,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08642-1,2022,False,False,False
A time-course transcriptome analysis of gonads from yellow catfish (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08651-0,2022,False,False,False
Modulation of the Drosophila transcriptome by developmental exposure to alcohol,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08559-9,2022,True,False,False
Identification of novel key regulatory lncRNAs in gastric adenocarcinoma,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08578-6,2022,False,False,False
Genome-wide identification of associations between enhancer and alternative splicing in human and mouse,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08537-1,2022,False,False,False
The transcriptome-wide N6-methyladenosine (m,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08585-7,2022,False,False,False
Differential regulation of intramuscular fat and abdominal fat deposition in chickens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08538-0,2022,False,False,False
Gene-coexpression network analysis identifies specific modules and hub genes related to cold stress in rice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08438-3,2022,False,False,False
Elevated ASCL1 activity creates de novo regulatory elements associated with neuronal differentiation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08495-8,2022,False,False,True
"Abundant small RNAs in the reproductive tissues and eggs of the honey bee, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08478-9,2022,False,False,False
Transcriptomic analysis of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08443-6,2022,False,False,False
‘Nebbiolo’ genome assembly allows surveying the occurrence and functional implications of genomic structural variations in grapevines (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08389-9,2022,False,False,False
Genomewide transcriptional response of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08167-z,2022,False,False,False
Combined transcriptomic and metabolomic analysis reveals the potential mechanism of seed germination and young seedling growth in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08341-x,2022,False,False,False
Micronutrient supplementation affects DNA methylation in male gonads with potential intergenerational epigenetic inheritance involving the embryonic development through glutamate receptor-associated genes,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08348-4,2022,True,False,False
Time-course RNASeq of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08282-x,2022,True,False,False
Nearby transposable elements impact plant stress gene regulatory networks: a meta-analysis in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08215-8,2022,True,False,False
Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate Central Nervous System,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08247-0,2022,False,False,False
Inferring the genetic responses to acute drought stress across an ecological gradient,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08178-w,2022,False,False,False
Transcriptional analysis of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08241-6,2022,False,False,False
Regulation of fatty acid desaturase- and immunity gene-expression by ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08176-y,2022,True,True,False
Expression of immune response genes in human corneal epithelial cells interacting with ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08218-5,2022,False,True,False
Expression of transport proteins in the rete mirabile of european silver and yellow eel,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08180-2,2021,True,False,False
Identification of candidate genes and enriched biological functions for feed efficiency traits by integrating plasma metabolites and imputed whole genome sequence variants in beef cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08064-5,2021,False,False,False
A ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08057-4,2021,False,False,False
"Whole transcriptome sequencing identifies key circRNAs, lncRNAs, and miRNAs regulating neurogenesis in developing mouse retina",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08078-z,2021,False,False,False
Distinct patterns of whole blood transcriptional responses are induced in mice following immunisation with adenoviral and poxviral vector vaccines encoding the same antigen,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08061-8,2021,True,False,False
Multi-tiered analyses of honey bees that resist or succumb to parasitic mites and viruses,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08032-z,2021,True,False,False
Transcriptomic analysis of the seminal vesicle response to the reproductive toxicant acrylamide,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07951-1,2021,False,False,False
The genetic impact of an Ebola outbreak on a wild gorilla population,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08025-y,2021,False,True,False
Transcriptomic analysis to elucidate the effects of high stocking density on grass carp (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07924-4,2021,False,False,False
Transcriptome and metabolome analysis reveals anthocyanin biosynthesis pathway associated with ramie (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-08007-0,2021,False,False,False
Experimental ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07889-4,2021,True,False,False
A validated generally applicable approach using the systematic assessment of disease modules by GWAS reveals a multi-omic module strongly associated with risk factors in multiple sclerosis,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07935-1,2021,True,False,False
Fine dissection of limber pine resistance to ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07885-8,2021,False,False,False
Dynamic changes of miRNAs in skeletal muscle development at New Zealand rabbits,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07896-5,2021,False,False,False
Genomic signatures of natural selection at phenology-related genes in a widely distributed tree species ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07907-5,2021,False,False,False
Stage- and sex-specific transcriptome analyses reveal distinctive sensory gene expression patterns in a butterfly,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07819-4,2021,False,False,False
Elevated methylation of the vault RNA2-1 promoter in maternal blood is associated with preterm birth,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07865-y,2021,False,False,False
Morphological changes and functional circRNAs screening of rabbit skeletal muscle development,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07706-y,2021,False,False,False
Transcriptome profiling of the diaphragm in a controlled mechanical ventilation model reveals key genes involved in ventilator-induced diaphragmatic dysfunction,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07741-9,2021,False,False,False
Identification of long noncoding natural antisense transcripts (lncNATs) correlated with drought stress response in wild rice (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07754-4,2021,False,False,False
Global investigation of estrogen-responsive genes regulating lipid metabolism in the liver of laying hens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07679-y,2021,False,False,False
Genome-wide association analysis of adaptation to oxygen stress in Nile tilapia (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07486-5,2021,False,True,False
Transcriptome analysis reveals potential function of long non-coding RNAs in 20-hydroxyecdysone regulated autophagy in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07692-1,2021,False,False,False
A comparative analysis of the intrauterine transcriptome in fertile and subfertile mares using cytobrush sampling,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07701-3,2021,False,False,False
De novo transcriptome sequencing and anthocyanin metabolite analysis reveals leaf color of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07715-x,2021,False,False,False
Transcriptomic and metabolomic characterization of post-hatch metabolic reprogramming during hepatic development in the chicken,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07724-w,2021,True,False,False
Strategies for detecting and identifying biological signals amidst the variation commonly found in RNA sequencing data,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07563-9,2021,False,False,False
Analysis of temporal gene regulation of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07461-0,2021,False,False,False
Long non-coding RNA pairs to assist in diagnosing sepsis,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07576-4,2021,False,True,False
"Unique adaptations in neonatal hepatic transcriptome, nutrient signaling, and one-carbon metabolism in response to feeding ethyl cellulose rumen-protected methionine during late-gestation in Holstein cows",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07538-w,2021,True,False,False
Transcriptional profiling reveals potential involvement of microvillous TRPM5-expressing cells in viral infection of the olfactory epithelium,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07528-y,2021,False,False,False
High-pressure processing-induced transcriptome response during recovery of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07407-6,2021,True,False,False
Transcriptome sequencing and metabolome analysis of food habits domestication from live prey fish to artificial diets in mandarin fish (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07403-w,2021,False,False,False
Identification and analysis of long non-coding RNAs and mRNAs in chicken macrophages infected with avian infectious bronchitis coronavirus,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07359-3,2021,False,False,False
Multiple freeze-thaw cycles lead to a loss of consistency in poly(A)-enriched RNA sequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07381-z,2021,True,False,False
Systematic comparison of high-throughput single-cell RNA-seq methods for immune cell profiling,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07358-4,2021,False,False,False
"Regulation of the antennal transcriptome of the dengue vector, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07336-w,2021,True,False,False
The effect of DNA methylation on bumblebee colony development,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07371-1,2021,True,False,False
