title,link,publication_year,mentions_methylation,mentions_stat_test,mentions_multiple_correction,mentions_bh,mentions_bonferroni,mentions_by
Active transcription and epigenetic reactions synergistically regulate meso-scale genomic organization,https://www.nature.com/articles/s41467-024-48698-z,2024,True,True,False,False,False,False
Cell of origin epigenetic priming determines susceptibility to ,https://www.nature.com/articles/s41467-024-48508-6,2024,True,True,True,False,True,False
DNA methylation-based high-resolution mapping of long-distance chromosomal interactions in nucleosome-depleted regions,https://www.nature.com/articles/s41467-024-48718-y,2024,True,True,True,False,False,False
The SUN-family protein Sad1 mediates heterochromatin spatial organization through interaction with histone H2A-H2B,https://www.nature.com/articles/s41467-024-48418-7,2024,True,False,False,False,False,False
Astrocytic ALKBH5 in stress response contributes to depressive-like behaviors in mice,https://www.nature.com/articles/s41467-024-48730-2,2024,True,True,True,False,True,False
Homozygous ,https://www.nature.com/articles/s41467-024-48549-x,2024,True,False,True,False,True,False
Integrating single cell expression quantitative trait loci summary statistics to understand complex trait risk genes,https://www.nature.com/articles/s41467-024-48143-1,2024,True,True,False,False,True,False
An improved epigenetic counter to track mitotic age in normal and precancerous tissues,https://www.nature.com/articles/s41467-024-48649-8,2024,True,True,True,False,False,False
CEBPA restricts alveolar type 2 cell plasticity during development and injury-repair,https://www.nature.com/articles/s41467-024-48632-3,2024,True,True,True,False,False,False
Bone marrow stromal cells induce chromatin remodeling in multiple myeloma cells leading to transcriptional changes,https://www.nature.com/articles/s41467-024-47793-5,2024,True,True,True,False,False,False
Severe drought exposure in utero associates to children’s epigenetic age acceleration in a global climate change hot spot,https://www.nature.com/articles/s41467-024-48426-7,2024,True,True,True,False,False,False
Benchmarking of methods for DNA methylome deconvolution,https://www.nature.com/articles/s41467-024-48466-z,2024,True,True,True,False,False,False
Conserved regulatory switches for the transition from natal down to juvenile feather in birds,https://www.nature.com/articles/s41467-024-48303-3,2024,True,True,True,True,False,False
Disentangling oncogenic amplicons in esophageal adenocarcinoma,https://www.nature.com/articles/s41467-024-47619-4,2024,True,False,False,False,False,False
Multiscale modelling of chromatin 4D organization in SARS-CoV-2 infected cells,https://www.nature.com/articles/s41467-024-48370-6,2024,True,True,False,False,False,False
Methylation of ESCRT-III components regulates the timing of cytokinetic abscission,https://www.nature.com/articles/s41467-024-47717-3,2024,True,True,True,False,False,False
Prediction of m6A and m5C at single-molecule resolution reveals a transcriptome-wide co-occurrence of RNA modifications,https://www.nature.com/articles/s41467-024-47953-7,2024,True,True,True,True,False,False
MeCP2 binds to methylated DNA independently of phase separation and heterochromatin organisation,https://www.nature.com/articles/s41467-024-47395-1,2024,True,True,True,False,False,False
Specific exercise patterns generate an epigenetic molecular memory window that drives long-term memory formation and identifies ACVR1C as a bidirectional regulator of memory in mice,https://www.nature.com/articles/s41467-024-47996-w,2024,True,True,True,False,False,False
Primordial germ cell DNA demethylation and development require DNA translesion synthesis,https://www.nature.com/articles/s41467-024-47219-2,2024,True,False,False,False,False,False
Multimodal analysis of cfDNA methylomes for early detecting esophageal squamous cell carcinoma and precancerous lesions,https://www.nature.com/articles/s41467-024-47886-1,2024,True,True,True,True,False,False
Disease related changes in ATAC-seq of iPSC-derived motor neuron lines from ALS patients and controls,https://www.nature.com/articles/s41467-024-47758-8,2024,True,True,True,True,True,False
Associations in cell type-specific hydroxymethylation and transcriptional alterations of pediatric central nervous system tumors,https://www.nature.com/articles/s41467-024-47943-9,2024,True,True,True,False,False,False
A case of T-cell acute lymphoblastic leukemia in retroviral gene therapy for ADA-SCID,https://www.nature.com/articles/s41467-024-47866-5,2024,True,True,True,False,True,False
"A cluster-randomized trial of water, sanitation, handwashing and nutritional interventions on stress and epigenetic programming",https://www.nature.com/articles/s41467-024-47896-z,2024,True,False,False,False,False,False
The pRb/RBL2-E2F1/4-GCN5 axis regulates cancer stem cell formation and G0 phase entry/exit by paracrine mechanisms,https://www.nature.com/articles/s41467-024-47680-z,2024,True,True,True,False,True,False
 mutations in follicular lymphoma distort H3K27me3 profiles and alter transcriptional responses to PRC2 inhibition,https://www.nature.com/articles/s41467-024-47701-x,2024,True,True,True,False,False,False
Microbiota regulates the TET1-mediated DNA hydroxymethylation program in innate lymphoid cell differentiation,https://www.nature.com/articles/s41467-024-48794-0,2024,True,True,True,False,True,False
Strong linkage between benthic oxygen uptake and bacterial tetraether lipids in deep-sea trench regions,https://www.nature.com/articles/s41467-024-47660-3,2024,True,True,False,False,False,False
Tyrosine phosphorylation of CARM1 promotes its enzymatic activity and alters its target specificity,https://www.nature.com/articles/s41467-024-47689-4,2024,True,True,True,False,True,False
A cfDNA methylation-based tissue-of-origin classifier for cancers of unknown primary,https://www.nature.com/articles/s41467-024-47195-7,2024,True,True,True,False,False,False
Combined and differential roles of ADD domains of DNMT3A and DNMT3L on DNA methylation landscapes in mouse germ cells,https://www.nature.com/articles/s41467-024-47699-2,2024,True,True,True,False,False,False
Differentiation shifts from a reversible to an irreversible heterochromatin state at the DM1 locus,https://www.nature.com/articles/s41467-024-47217-4,2024,True,False,True,False,False,False
"Dynamic inter-domain transformations mediate the allosteric regulation of human 5, 10-methylenetetrahydrofolate reductase",https://www.nature.com/articles/s41467-024-47174-y,2024,True,False,False,False,False,False
Annelid adult cell type diversity and their pluripotent cellular origins,https://www.nature.com/articles/s41467-024-47401-6,2024,True,True,True,True,False,False
Early-life exercise induces immunometabolic epigenetic modification enhancing anti-inflammatory immunity in middle-aged male mice,https://www.nature.com/articles/s41467-024-47458-3,2024,True,True,True,False,True,False
Structure-guided functional suppression of AML-associated DNMT3A hotspot mutations,https://www.nature.com/articles/s41467-024-47398-y,2024,True,True,False,False,False,False
Nonlinear DNA methylation trajectories in aging male mice,https://www.nature.com/articles/s41467-024-47316-2,2024,True,True,True,False,True,False
Single-cell multiomics reveals the interplay of clonal evolution and cellular plasticity in hepatoblastoma,https://www.nature.com/articles/s41467-024-47280-x,2024,True,True,True,False,False,False
Non-canonical functions of UHRF1 maintain DNA methylation homeostasis in cancer cells,https://www.nature.com/articles/s41467-024-47314-4,2024,True,True,True,False,False,False
Loss of CREBBP and KMT2D cooperate to accelerate lymphomagenesis and shape the lymphoma immune microenvironment,https://www.nature.com/articles/s41467-024-47012-1,2024,True,True,True,True,False,False
Intron detention tightly regulates the stemness/differentiation switch in the adult neurogenic niche,https://www.nature.com/articles/s41467-024-47092-z,2024,True,True,True,True,False,False
Systematic analysis of RNA-binding proteins identifies targetable therapeutic vulnerabilities in osteosarcoma,https://www.nature.com/articles/s41467-024-47031-y,2024,True,True,True,True,False,False
Loss-of-function mutation in PRMT9 causes abnormal synapse development by dysregulation of RNA alternative splicing,https://www.nature.com/articles/s41467-024-47107-9,2024,True,True,True,True,False,False
A negative feedback loop between TET2 and leptin in adipocyte regulates body weight,https://www.nature.com/articles/s41467-024-46783-x,2024,True,True,False,False,False,False
FinaleMe: Predicting DNA methylation by the fragmentation patterns of plasma cell-free DNA,https://www.nature.com/articles/s41467-024-47196-6,2024,True,True,False,False,False,False
Methyl transfer in psilocybin biosynthesis,https://www.nature.com/articles/s41467-024-46997-z,2024,True,False,False,False,False,False
Genetic control of DNA methylation is largely shared across European and East Asian populations,https://www.nature.com/articles/s41467-024-47005-0,2024,True,True,True,False,True,False
Engineering the pore environment of antiparallel stacked covalent organic frameworks for capture of iodine pollutants,https://www.nature.com/articles/s41467-024-46942-0,2024,True,False,False,False,False,False
BET inhibitors drive Natural Killer activation in non-small cell lung cancer via BRD4 and SMAD3,https://www.nature.com/articles/s41467-024-46778-8,2024,True,True,True,True,False,False
Aberrant non-canonical NF-κB signalling reprograms the epigenome landscape to drive oncogenic transcriptomes in multiple myeloma,https://www.nature.com/articles/s41467-024-46728-4,2024,True,True,True,True,False,False
Allele-specific transcriptional effects of subclonal copy number alterations enable genotype-phenotype mapping in cancer cells,https://www.nature.com/articles/s41467-024-46710-0,2024,True,True,True,False,False,False
Oncogenic enhancers prime quiescent metastatic cells to escape NK immune surveillance by eliciting transcriptional memory,https://www.nature.com/articles/s41467-024-46524-0,2024,True,True,True,True,False,False
Two DOT1 enzymes cooperatively mediate efficient ubiquitin-independent histone H3 lysine 76 tri-methylation in kinetoplastids,https://www.nature.com/articles/s41467-024-46637-6,2024,True,True,False,False,False,False
Epigenetic modulators link mitochondrial redox homeostasis to cardiac function in a sex-dependent manner,https://www.nature.com/articles/s41467-024-46384-8,2024,True,True,False,False,False,False
"Genetic imputation of kidney transcriptome, proteome and multi-omics illuminates new blood pressure and hypertension targets",https://www.nature.com/articles/s41467-024-46132-y,2024,True,True,True,False,True,False
Fibroblast-specific PRMT5 deficiency suppresses cardiac fibrosis and left ventricular dysfunction in male mice,https://www.nature.com/articles/s41467-024-46711-z,2024,True,True,True,False,False,False
Integrative cross-omics and cross-context analysis elucidates molecular links underlying genetic effects on complex traits,https://www.nature.com/articles/s41467-024-46675-0,2024,True,True,True,False,True,False
Identifying regulators of aberrant stem cell and differentiation activity in colorectal cancer using a dual endogenous reporter system,https://www.nature.com/articles/s41467-024-46285-w,2024,True,True,True,True,False,False
piRNA loading triggers MIWI translocation from the intermitochondrial cement to chromatoid body during mouse spermatogenesis,https://www.nature.com/articles/s41467-024-46664-3,2024,True,True,False,False,False,False
Mi-2β promotes immune evasion in melanoma by activating EZH2 methylation,https://www.nature.com/articles/s41467-024-46422-5,2024,True,True,True,True,False,False
N-Acetyltransferase 10 represses Uqcr11 and Uqcrb independently of ac4C modification to promote heart regeneration,https://www.nature.com/articles/s41467-024-46458-7,2024,True,True,True,False,True,False
CRISPR/Cas9 model of prostate cancer identifies Kmt2c deficiency as a metastatic driver by Odam/Cabs1 gene cluster expression,https://www.nature.com/articles/s41467-024-46370-0,2024,True,True,True,True,False,False
Epigenetic profiling reveals key genes and cis-regulatory networks specific to human parathyroids,https://www.nature.com/articles/s41467-024-46181-3,2024,True,False,True,False,False,False
Neuronal miR-9 promotes HSV-1 epigenetic silencing and latency by repressing Oct-1 and Onecut family genes,https://www.nature.com/articles/s41467-024-46057-6,2024,True,True,True,False,False,False
Extensive DNA methylome rearrangement during early lamprey embryogenesis,https://www.nature.com/articles/s41467-024-46085-2,2024,True,False,True,False,False,False
QTL mapping of human retina DNA methylation identifies 87 gene-epigenome interactions in age-related macular degeneration,https://www.nature.com/articles/s41467-024-46063-8,2024,True,True,True,True,True,False
Polycomb-mediated silencing of ,https://www.nature.com/articles/s41467-024-46119-9,2024,True,True,False,True,False,False
Complex regulatory networks influence pluripotent cell state transitions in human iPSCs,https://www.nature.com/articles/s41467-024-45506-6,2024,True,True,False,True,True,False
scCASE: accurate and interpretable enhancement for single-cell chromatin accessibility sequencing data,https://www.nature.com/articles/s41467-024-46045-w,2024,True,True,False,False,True,False
Plasticity-induced repression of Irf6 underlies acquired resistance to cancer immunotherapy in pancreatic ductal adenocarcinoma,https://www.nature.com/articles/s41467-024-46048-7,2024,True,True,True,False,False,False
A signal processing and deep learning framework for methylation detection using Oxford Nanopore sequencing,https://www.nature.com/articles/s41467-024-45778-y,2024,True,False,False,False,False,False
Tissue-location-specific transcription programs drive tumor dependencies in colon cancer,https://www.nature.com/articles/s41467-024-45605-4,2024,True,True,True,True,False,False
Epiallelic variation of non-coding RNA genes and their phenotypic consequences,https://www.nature.com/articles/s41467-024-45771-5,2024,True,True,False,False,True,False
Epigenetic regulation of CD38/CD48 by KDM6A mediates NK cell response in multiple myeloma,https://www.nature.com/articles/s41467-024-45561-z,2024,True,True,True,False,False,False
Intrauterine growth and the tangential expansion of the human cerebral cortex in times of food scarcity and abundance,https://www.nature.com/articles/s41467-024-45409-6,2024,True,True,True,True,False,False
Predicting proximal tubule failed repair drivers through regularized regression analysis of single cell multiomic sequencing,https://www.nature.com/articles/s41467-024-45706-0,2024,True,True,True,False,False,False
Chromatin attachment to the nuclear matrix represses hypocotyl elongation in ,https://www.nature.com/articles/s41467-024-45577-5,2024,True,True,True,False,False,False
T-bet,https://www.nature.com/articles/s41467-024-45201-6,2024,True,True,True,False,False,False
"Integrating leiomyoma genetics, epigenomics, and single-cell transcriptomics reveals causal genetic variants, genes, and cell types",https://www.nature.com/articles/s41467-024-45382-0,2024,True,True,True,False,True,False
Durvalumab and guadecitabine in advanced clear cell renal cell carcinoma: results from the phase Ib/II study BTCRC-GU16-043,https://www.nature.com/articles/s41467-024-45216-z,2024,True,True,False,False,False,False
Single-cell multiomics decodes regulatory programs for mouse secondary palate development,https://www.nature.com/articles/s41467-024-45199-x,2024,True,True,True,False,False,False
Reconstitution of human PDAC using primary cells reveals oncogenic transcriptomic features at tumor onset,https://www.nature.com/articles/s41467-024-45097-2,2024,True,True,True,True,False,False
Unraveling the epigenetic code: human kidney DNA methylation and chromatin dynamics in renal disease development,https://www.nature.com/articles/s41467-024-45295-y,2024,True,True,True,False,True,False
UBR5 promotes antiviral immunity by disengaging the transcriptional brake on RIG-I like receptors,https://www.nature.com/articles/s41467-024-45141-1,2024,True,True,False,False,False,False
Transposable elements mediate genetic effects altering the expression of nearby genes in colorectal cancer,https://www.nature.com/articles/s41467-023-42405-0,2024,True,True,True,False,False,False
The UBP5 histone H2A deubiquitinase counteracts PRCs-mediated repression to regulate Arabidopsis development,https://www.nature.com/articles/s41467-023-44546-8,2024,True,True,True,True,False,False
DNMT3A clonal hematopoiesis-driver mutations induce cardiac fibrosis by paracrine activation of fibroblasts,https://www.nature.com/articles/s41467-023-43003-w,2024,True,True,True,False,True,False
Reprogramming mechanism dissection and trophoblast replacement application in monkey somatic cell nuclear transfer,https://www.nature.com/articles/s41467-023-43985-7,2024,True,True,False,False,False,False
"Altered DNA methylation within DNMT3A, AHRR, LTA/TNF loci mediates the effect of smoking on inflammatory bowel disease",https://www.nature.com/articles/s41467-024-44841-y,2024,True,True,True,False,True,False
DiffDomain enables identification of structurally reorganized topologically associating domains,https://www.nature.com/articles/s41467-024-44782-6,2024,True,True,True,True,False,False
Epigenetic reprogramming shapes the cellular landscape of schwannoma,https://www.nature.com/articles/s41467-023-40408-5,2024,True,True,True,True,False,False
The chromatin landscape of healthy and injured cell types in the human kidney,https://www.nature.com/articles/s41467-023-44467-6,2024,True,True,True,True,True,False
Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance,https://www.nature.com/articles/s41467-024-44755-9,2024,True,True,True,False,False,False
Blood DNA methylation profiling identifies cathepsin Z dysregulation in pulmonary arterial hypertension,https://www.nature.com/articles/s41467-023-44683-0,2024,True,True,True,False,False,False
Temporally-coordinated bivalent histone modifications of ,https://www.nature.com/articles/s41467-023-44491-6,2024,True,True,False,False,False,False
The single-cell transcriptomic atlas and RORA-mediated 3D epigenomic remodeling in driving corneal epithelial differentiation,https://www.nature.com/articles/s41467-023-44471-w,2024,True,True,True,False,False,False
Mapping nucleosome-resolution chromatin organization and enhancer-promoter loops in plants using Micro-C-XL,https://www.nature.com/articles/s41467-023-44347-z,2024,True,True,True,False,False,False
Modular assembly of an artificially concise biocatalytic cascade for the manufacture of phenethylisoquinoline alkaloids,https://www.nature.com/articles/s41467-023-44420-7,2024,True,False,False,False,False,False
Histone lactylation couples cellular metabolism with developmental gene regulatory networks,https://www.nature.com/articles/s41467-023-44121-1,2024,True,True,True,False,False,False
Derivation of human primordial germ cell-like cells in an embryonic-like culture,https://www.nature.com/articles/s41467-023-43871-2,2024,True,False,False,False,False,False
Chronic oxytocin administration stimulates the oxytocinergic system in children with autism,https://www.nature.com/articles/s41467-023-44334-4,2024,True,False,False,False,True,False
Multi-omic and functional analysis for classification and treatment of sarcomas with FUS-TFCP2 or EWSR1-TFCP2 fusions,https://www.nature.com/articles/s41467-023-44360-2,2024,True,True,True,True,False,False
Covalent PARylation of DNA base excision repair proteins regulates DNA demethylation,https://www.nature.com/articles/s41467-023-44209-8,2024,True,True,True,False,False,False
"Cell-type differential targeting of SETDB1 prevents aberrant CTCF binding, chromatin looping, and ",https://www.nature.com/articles/s41467-023-44578-0,2024,True,True,False,True,False,False
Structure-guided design of a selective inhibitor of the methyltransferase KMT9 with cellular activity,https://www.nature.com/articles/s41467-023-44243-6,2024,True,False,False,False,False,False
MCT1-governed pyruvate metabolism is essential for antibody class-switch recombination through H3K27 acetylation,https://www.nature.com/articles/s41467-023-44540-0,2024,True,True,False,False,False,False
DNA methylation governs the sensitivity of repeats to restriction by the HUSH-MORC2 corepressor,https://www.nature.com/articles/s41467-024-50765-4,2024,True,True,False,False,False,False
The epigenetic pioneer EGR2 initiates DNA demethylation in differentiating monocytes at both stable and transient binding sites,https://www.nature.com/articles/s41467-021-21661-y,2021,True,True,True,True,False,False
Integrative ensemble modelling of cetuximab sensitivity in colorectal cancer patient-derived xenografts,https://www.nature.com/articles/s41467-024-53163-y,2024,True,True,True,False,True,False
Nuclear localization of MTHFD2 is required for correct mitosis progression,https://www.nature.com/articles/s41467-024-51847-z,2024,True,True,True,False,True,False
A computer-guided design tool to increase the efficiency of cellular conversions,https://www.nature.com/articles/s41467-021-21801-4,2021,True,True,True,False,False,False
Functional annotations of three domestic animal genomes provide vital resources for comparative and agricultural research,https://www.nature.com/articles/s41467-021-22100-8,2021,True,False,True,False,False,False
Increased translation driven by non-canonical EZH2 creates a synthetic vulnerability in enzalutamide-resistant prostate cancer,https://www.nature.com/articles/s41467-024-53874-2,2024,True,True,True,False,True,False
Reprogramming of the FOXA1 cistrome in treatment-emergent neuroendocrine prostate cancer,https://www.nature.com/articles/s41467-021-22139-7,2021,True,True,True,False,False,False
A multi-regional human brain atlas of chromatin accessibility and gene expression facilitates promoter-isoform resolution genetic fine-mapping,https://www.nature.com/articles/s41467-024-54448-y,2024,True,True,True,False,False,False
A stepwise mode of TGFβ-SMAD signaling and DNA methylation regulates naïve-to-primed pluripotency and differentiation,https://www.nature.com/articles/s41467-024-54433-5,2024,True,True,True,True,False,False
Widespread reorganisation of pluripotent factor binding and gene regulatory interactions between human pluripotent states,https://www.nature.com/articles/s41467-021-22201-4,2021,True,True,True,False,False,False
RA3 is a reference-guided approach for epigenetic characterization of single cells,https://www.nature.com/articles/s41467-021-22495-4,2021,True,False,True,False,False,False
A compendium and comparative epigenomics analysis of ,https://www.nature.com/articles/s41467-021-22448-x,2021,True,True,True,False,False,False
"SAM-DNMT3A, a strategy for induction of genome-wide DNA methylation, identifies DNA methylation as a vulnerability in ER-positive breast cancers",https://www.nature.com/articles/s41467-024-54824-8,2024,True,True,False,False,False,False
Ultrasound Control of Genomic Regulatory Toolboxes for Cancer Immunotherapy,https://www.nature.com/articles/s41467-024-54477-7,2024,True,True,True,False,False,False
A central circadian oscillator confers defense heterosis in hybrids without growth vigor costs,https://www.nature.com/articles/s41467-021-22268-z,2021,True,False,False,False,False,False
An integrative analysis of the age-associated multi-omic landscape across cancers,https://www.nature.com/articles/s41467-021-22560-y,2021,True,True,False,False,False,False
Epigenomic landscape of human colorectal cancer unveils an aberrant core of pan-cancer enhancers orchestrated by YAP/TAZ,https://www.nature.com/articles/s41467-021-22544-y,2021,True,True,True,False,False,False
A landscape of X-inactivation during human T cell development,https://www.nature.com/articles/s41467-024-54110-7,2024,True,True,True,True,False,False
-deficiency observed in type 2 diabetes impairs muscle stem cell differentiation via altered autophagy and epigenetics,https://www.nature.com/articles/s41467-021-22068-5,2021,True,True,True,False,False,False
X-linked deletion of ,https://www.nature.com/articles/s41467-024-54673-5,2024,True,True,True,False,False,False
Ezh2 is essential for the generation of functional yolk sac derived erythro-myeloid progenitors,https://www.nature.com/articles/s41467-021-27140-8,2021,True,True,False,False,False,False
Inhibition of cytoplasmic EZH2 induces antitumor activity through stabilization of the DLC1 tumor suppressor protein,https://www.nature.com/articles/s41467-021-26993-3,2021,True,True,True,False,False,False
Proximal and distal effects of genetic susceptibility to multiple sclerosis on the T cell epigenome,https://www.nature.com/articles/s41467-021-27427-w,2021,True,True,True,False,False,False
Growth differentiation factor 1-induced tumour plasticity provides a therapeutic window for immunotherapy in hepatocellular carcinoma,https://www.nature.com/articles/s41467-021-27525-9,2021,True,True,False,False,False,False
Epigenomic and 3D genomic mapping reveals developmental dynamics and subgenomic asymmetry of transcriptional regulatory architecture in allotetraploid cotton,https://www.nature.com/articles/s41467-024-55309-4,2024,True,True,True,False,False,False
The FvABF3-FvALKBH10B-FvSEP3 cascade regulates fruit ripening in strawberry,https://www.nature.com/articles/s41467-024-55294-8,2024,True,True,False,False,False,False
"Protein phosphatase 2A inactivation induces microsatellite instability, neoantigen production and immune response",https://www.nature.com/articles/s41467-021-27620-x,2021,True,True,True,False,True,False
USP7/Maged1-mediated H2A monoubiquitination in the paraventricular thalamus: an epigenetic mechanism involved in cocaine use disorder,https://www.nature.com/articles/s41467-023-44120-2,2023,True,True,True,True,False,False
Alveolar epithelial progenitor cells require Nkx2-1 to maintain progenitor-specific epigenomic state during lung homeostasis and regeneration,https://www.nature.com/articles/s41467-023-44184-0,2023,True,True,True,False,False,False
Genomic and epigenomic integrative subtypes of renal cell carcinoma in a Japanese cohort,https://www.nature.com/articles/s41467-023-44159-1,2023,True,True,True,False,False,False
Whole-genome sequencing reveals the molecular implications of the stepwise progression of lung adenocarcinoma,https://www.nature.com/articles/s41467-023-43732-y,2023,True,True,True,False,True,False
Maternal dominance contributes to subgenome differentiation in allopolyploid fishes,https://www.nature.com/articles/s41467-023-43740-y,2023,True,True,True,False,False,False
"C5 methylation confers accessibility, stability and selectivity to picrotoxinin",https://www.nature.com/articles/s41467-023-44030-3,2023,True,False,False,False,False,False
Maternal antibiotic exposure enhances ILC2 activation in neonates via downregulation of IFN1 signaling,https://www.nature.com/articles/s41467-023-43903-x,2023,True,True,True,True,False,False
Structural variants involved in high-altitude adaptation detected using single-molecule long-read sequencing,https://www.nature.com/articles/s41467-023-44034-z,2023,True,False,False,False,True,False
Genetic and epigenetic features of bilateral Wilms tumor predisposition in patients from the Children’s Oncology Group AREN18B5-Q,https://www.nature.com/articles/s41467-023-43730-0,2023,True,True,True,False,False,False
5mC modification orchestrates choriogenesis and fertilization by preventing prolonged ,https://www.nature.com/articles/s41467-023-43987-5,2023,True,True,True,True,False,False
Epigenetic modifications regulate cultivar-specific root development and metabolic adaptation to nitrogen availability in wheat,https://www.nature.com/articles/s41467-023-44003-6,2023,True,True,True,True,False,False
"Genes with epigenetic alterations in human pancreatic islets impact mitochondrial function, insulin secretion, and type 2 diabetes",https://www.nature.com/articles/s41467-023-43719-9,2023,True,True,True,False,False,False
Phase-separated CCER1 coordinates the histone-to-protamine transition and male fertility,https://www.nature.com/articles/s41467-023-43480-z,2023,True,True,False,False,False,False
Loss of cohesin regulator PDS5A reveals repressive role of Polycomb loops,https://www.nature.com/articles/s41467-023-43869-w,2023,True,True,False,False,False,False
The long non-coding RNA HOTAIR contributes to joint-specific gene expression in rheumatoid arthritis,https://www.nature.com/articles/s41467-023-44053-w,2023,True,True,True,False,True,False
Itaconate promotes hepatocellular carcinoma progression by epigenetic induction of CD8,https://www.nature.com/articles/s41467-023-43988-4,2023,True,True,True,False,False,False
Clonal hematopoiesis related TET2 loss-of-function impedes IL1β-mediated epigenetic reprogramming in hematopoietic stem and progenitor cells,https://www.nature.com/articles/s41467-023-43697-y,2023,True,True,True,True,False,False
TAD evolutionary and functional characterization reveals diversity in mammalian TAD boundary properties and function,https://www.nature.com/articles/s41467-023-43841-8,2023,True,True,True,False,False,False
Inhibiting stromal Class I HDACs curbs pancreatic cancer progression,https://www.nature.com/articles/s41467-023-42178-6,2023,True,False,True,False,False,False
Zika virus remodelled ER membranes contain proviral factors involved in redox and methylation pathways,https://www.nature.com/articles/s41467-023-43665-6,2023,True,True,True,False,False,False
Nitric oxide controls shoot meristem activity via regulation of DNA methylation,https://www.nature.com/articles/s41467-023-43705-1,2023,True,True,False,False,False,False
SMARCB1 loss activates patient-specific distal oncogenic enhancers in malignant rhabdoid tumors,https://www.nature.com/articles/s41467-023-43498-3,2023,True,True,True,False,False,False
Brain methylome remodeling selectively regulates neuronal activity genes linking to emotional behaviors in mice exposed to maternal immune activation,https://www.nature.com/articles/s41467-023-43497-4,2023,True,True,True,False,False,False
Dominance in self-compatibility between subgenomes of allopolyploid ,https://www.nature.com/articles/s41467-023-43275-2,2023,True,True,False,False,True,False
HDAC8-mediated inhibition of EP300 drives a transcriptional state that increases melanoma brain metastasis,https://www.nature.com/articles/s41467-023-43519-1,2023,True,True,True,False,False,False
OVOL2 sustains postnatal thymic epithelial cell identity,https://www.nature.com/articles/s41467-023-43456-z,2023,True,True,True,False,True,False
The rate of epigenetic drift scales with maximum lifespan across mammals,https://www.nature.com/articles/s41467-023-43417-6,2023,True,True,True,False,False,False
Stepwise differentiation of follicular helper T cells reveals distinct developmental and functional states,https://www.nature.com/articles/s41467-023-43427-4,2023,True,True,True,False,False,False
Mouse models of pediatric high-grade gliomas with MYCN amplification reveal intratumoral heterogeneity and lineage signatures,https://www.nature.com/articles/s41467-023-43564-w,2023,True,True,True,False,True,False
Multifaceted immune dysregulation characterizes individuals at-risk for rheumatoid arthritis,https://www.nature.com/articles/s41467-023-43091-8,2023,True,True,True,False,False,False
Single-cell epigenomics and spatiotemporal transcriptomics reveal human cerebellar development,https://www.nature.com/articles/s41467-023-43568-6,2023,True,True,True,True,False,False
LHP1-mediated epigenetic buffering of subgenome diversity and defense responses confers genome plasticity and adaptability in allopolyploid wheat,https://www.nature.com/articles/s41467-023-43178-2,2023,True,False,True,False,False,False
Megakaryocyte- and erythroblast-specific cell-free DNA patterns in plasma and platelets reflect thrombopoiesis and erythropoiesis levels,https://www.nature.com/articles/s41467-023-43310-2,2023,True,True,False,False,False,False
LncRNA INHEG promotes glioma stem cell maintenance and tumorigenicity through regulating rRNA 2’-O-methylation,https://www.nature.com/articles/s41467-023-43113-5,2023,True,True,True,False,False,False
Mercury deposition and redox transformation processes in peatland constrained by mercury stable isotopes,https://www.nature.com/articles/s41467-023-43164-8,2023,True,True,False,False,False,False
Fungal secondary metabolism is governed by an RNA-binding protein CsdA/RsdA complex,https://www.nature.com/articles/s41467-023-43205-2,2023,True,True,False,False,False,False
PRMT2 promotes HIV-1 latency by preventing nucleolar exit and phase separation of Tat into the Super Elongation Complex,https://www.nature.com/articles/s41467-023-43060-1,2023,True,True,False,False,False,False
Temporal chromatin accessibility changes define transcriptional states essential for osteosarcoma metastasis,https://www.nature.com/articles/s41467-023-42656-x,2023,True,True,True,False,False,False
MePMe-seq: antibody-free simultaneous m,https://www.nature.com/articles/s41467-023-42832-z,2023,True,True,False,False,False,False
Metabolic dependencies of metastasis-initiating cells in female breast cancer,https://www.nature.com/articles/s41467-023-42748-8,2023,True,True,True,False,False,False
IDH1 mutation impairs antiviral response and potentiates oncolytic virotherapy in glioma,https://www.nature.com/articles/s41467-023-42545-3,2023,True,True,True,False,False,False
DNMT and HDAC inhibition induces immunogenic neoantigens from human endogenous retroviral element-derived transcripts,https://www.nature.com/articles/s41467-023-42417-w,2023,True,True,True,False,False,False
Paternal DNA methylation is remodeled to maternal levels in rice zygote,https://www.nature.com/articles/s41467-023-42394-0,2023,True,True,True,True,False,False
The admixed brushtail possum genome reveals invasion history in New Zealand and novel imprinted genes,https://www.nature.com/articles/s41467-023-41784-8,2023,True,True,False,False,True,False
Rewiring of the promoter-enhancer interactome and regulatory landscape in glioblastoma orchestrates gene expression underlying neurogliomal synaptic communication,https://www.nature.com/articles/s41467-023-41919-x,2023,True,True,True,True,False,False
Structure of full-length cobalamin-dependent methionine synthase and cofactor loading captured ,https://www.nature.com/articles/s41467-023-42037-4,2023,True,False,False,False,False,False
Unaltered hepatic wound healing response in male rats with ancestral liver injury,https://www.nature.com/articles/s41467-023-41998-w,2023,True,True,True,False,False,False
Single-cell allele-specific expression analysis reveals dynamic and cell-type-specific regulatory effects,https://www.nature.com/articles/s41467-023-42016-9,2023,True,True,True,False,False,False
